depa_nombre;muni_nombre;habi_codigo_habilitacion;nombre_prestador;codigo_habilitacion;numero_sede;sede_nombre;nits_nit;dv;clase_persona;naju_codigo;naju_nombre;clpr_codigo;clpr_nombre;ese;nivel;caracter;habilitado;grupo_capacidad;coca_codigo;coca_nombre;cantidad;numero_sede_principal;numero_placa;modalidad;modelo;numero_tarjeta;fecha_corte_REPS;gerente;direccion;email;telefono
Norte de Santander;CÚCUTA;5400102349;MEDICAL DUARTE ZF S.A.S;5400102349;01;CLINICA MEDICAL DUARTE;900470642;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;36;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JESUS JAVIER DUARTE QUINTERO;AVENIDAD LIBERTADORES N. 0-71 ;medicalduarte@gmail.com;5752938;
Norte de Santander;CÚCUTA;5400102836;NP MEDICAL IPS SAS;5400102836;01;NP MEDICAL IPS CUCUTA;900413988;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;30;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;BERNARDO PACHECO MALDONADO;AVENIDA 11E # 5AN-71 PISO 2;ucisdecolombiaut@gmail.com;3204915795;
Norte de Santander;OCAÑA;5449801940;VITAL MEDICAL CARE VIMEC S.A.S;5449801940;01;VITAL MEDICAL CARE VIMEC S.A.S;900307987;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ELSA PEÑALOZA BUENO;Calle 7 Nº 29 - 144 piso 2;direcciongeneral@vimec.com.co;5611721;
Norte de Santander;PAMPLONA;5449802587;HOSPICLINIC DE COLOMBIA S.A.S.;5451802587;02;HOSPICLINIC IPS PAMPLONA;900309444;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;RODOLFO ANTONIO RIVERA ROZO;CARRERA 9A No 5-01 BLOQUE UCI;hospiclinic@yahoo.es;3167406063;
Putumayo;PUERTO ASÍS;8656800813;Clinica Putumayo S.A.S zomac;8656800813;01;CLINICA PUTUMAYO;901201887;7;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ANA MILENA JARAMILLO HENAO;CARRERA 48 No 10-29;gerenciaclinicaputumayo@gmail.com;3134146544;
Quindío;ARMENIA;6300100354;EMPRESA SOCIAL DEL ESTADO HOSPITAL  DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS;6300100354;01;EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS;800000118;2;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;14;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIME GALLEGO LOPEZ;AVENIDA BOLIVAR 17 NORTE ESQUINA;contacto@hospitalquindio.gov.co;7493500  7493675;
Quindío;ARMENIA;6300100823;ONCOLOGOS DEL OCCIDENTE S.A.S.;6300100823;04;ONCOLOGOS DEL OCCIDENTE S.A.S CLINICA ARTURO LOPEZ CARDONA;801000713;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;5;02;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS ALBERTO CARDONA MEJIA;CALLE 1A # 12 - 36;silvia.toro@oncologosdeloccidente.co;7383100;
Quindío;ARMENIA;6300101133;DUMIAN MÉDICAL S.A.S;6300101133;01;CLINICA DEL CAFE DUMIAN MEDICAL;805027743;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;GLORIA MARIA MORA CEBALLOS;Carrera 12 # 0 - 75;inversionesdumian@yahoo.com;3147728554;
Quindío;ARMENIA;6300101419;CLINICA CENTRAL DEL QUINDIO SAS;6300101419;01;CLINICA CENTRAL DEL QUINDIO SAS;900848340;4;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARCELA BUENO AGUIRRE;CARRERA 13 N° 1 N 35;gerencia@clinicacentral.co;3156958392 - 3174356378;
Quindío;ARMENIA;6300101741;CLINICA LA SAGRADA FAMILIA SAS;6300101741;01;CLINICA LA SAGRADA FAMILIA S.A.S;901352353;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ERIKA LILIANA PRADA GUTIERREZ;CRA 15 CLL 10 ESQ;calidad@clinicasagradafamilia.net;8718690;
Risaralda;DOSQUEBRADAS;6617001592;UCIMED S.A;6617001592;03;UCIMED HOSPITAL SANTA MONICA;900074359;0;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;03;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARTHA CARMINIA CORTES AMOROCHO;CALLE 18  nO. 19A-18;GERENTE@UCIMEDSA.COM;3332099;
Risaralda;PEREIRA;6600100217;CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA;6600100217;10;CLINICA COMFAMILIAR;891480000;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;19;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Jose Edison Echeverry Quintero;AV CIRCUNVALAR # 3-01;comfarda@comfamiliar.com;3138700  3135600  EXT 2324;
Risaralda;PEREIRA;6600100361;CLINICA LOS ROSALES S.A;6600100361;01;CLINICA LOS ROSALES S.A;891409981;0;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;11;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JOHN FERNANDO QUEVEDO PANTOJA;CRA 9 # 25-25;;;
Risaralda;PEREIRA;6600100663;ONCOLOGOS DEL OCCIDENTE S.A.S.;6600100663;02;Clinica Maraya sede 2;801000713;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS ALBERTO CARDONA MEJIA;calle 50 N 13-10;silvia.toro@oncologosdeloccidente.co;3310712 ext 426;
Risaralda;PEREIRA;6600100762;EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE;6600100762;01;EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE;800231235;7;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;28;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JUAN CARLOS RESTREPO MEJIA;Kr 4 No. 24-88;gerencia@husj.gov.co;3206745;
Risaralda;PEREIRA;6600100785;LIGA CONTRA EL CANCER SECCIONAL RISARALDA;6600100785;01;LIGA CONTRA EL CANCER SECCIONAL RISARALDA;891408586;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;TERESA ROMERO HENAO;CRA 4 # 23-55;ligacancerrisaralda@une.net.co calidad@ligacancerrisaralda.com;3341513;
Risaralda;PEREIRA;6600101491;DUMIAN MÉDICAL S.A.S;6600101491;01;UCI DUMIAN PEREIRA;805027743;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CAROLINA GONZALEZ ANDRADE;CALLE 9 Nº 20-60 ED. PINARES MEDICA CUARTO PISO;sistemas.pinares@dumianmedical.net;3400330 EXT. 5011 - 3116101 - 3207270418;
Risaralda;PEREIRA;6600101587;Sociedad Comercializadora De Insumos y Servicios Médicos S.A.S;6600101587;01;Clinica San Rafael sede CUBA;900342064;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;1;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Carolina Pérez Bolaños;Carrera 25 #74 A 87 ;gerencia@socimedicos.com lideraseguramientocalidad@socimedicos.com calidad@socimedicos.com direccioncientifica@socimedicos.com direccionmedica@socimedicos.com;3270700 3115411;
Risaralda;PEREIRA;6600101587;Sociedad Comercializadora De Insumos y Servicios Médicos S.A.S;6600101587;06;Clinica San Rafael sede Megacentro;900342064;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;16;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CAROLINA PEREZ  BOLAÑOS;CALLE 12 # 18-50;gerencia@socimedicos.com lideraseguramientocalidad@socimedicos.com calidad@socimedicos.com direccioncientifica@socimedicos.com direccionmedica@socimedicos.com;3270700 3115411;
San Andrés y Providencia;SAN ANDRÉS;8800100256;SER MEDIC IPS S.A.S;8800100256;01;HOSPITAL DEPARTAMENTAL "CLARENCE LYND NEWBALL MEMORIAL HOSPITAL";900421287;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;5;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;RAMIRO DE JESUS ROLDAN HENAO;VÍA A SAN LUIS SECTOR BAHIA HOOKER;yudye-84@hotmail.com;5125707;
Santander;BARRANCABERMEJA;6808101421;UNIDAD CLINICA LA MAGDALENA SAS;6808101421;01;UNIDAD CLINICA LA MAGDALENA S.A.S;800038024;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;3;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JUAN GONZALO ARENAS DIAZ;calle 50 NO 24-37;calidad@clinicalamagdalena.com;6110809 Ext 600-608;
Santander;BARRANCABERMEJA;6808106906;SALUD VITAL DE COLOMBIA IPS S.A.S;6808106906;01;SALUD VITAL DE COLOMBIA IPS S.A.S BARRANCABERMEJA;830124110;6;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;9;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LEIDY MARCELA ESTUPIÑAN BERTEL;CARRERA 17 57 119 ;administrativa.barranca@saludvitaldecolombia.com;6010569;
Santander;BUCARAMANGA;6800100431;CLINICA MATERNO INFANTIL  SAN LUIS S.A;6800100431;01;CLINICA MATERNO INFANTIL SAN LUIS SA;890208758;8;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;SERGIO EDUARDO PRADA MARIN;CALLE 48 # 25 56;GERENCIACMISL@HOTMAIL.COM;6430026;
Santander;BUCARAMANGA;6800100792;EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER;6800100792;01;HOSPITAL UNIVERSITARIO DE SANTANDER;900006037;4;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;13;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;EDGAR JULIÁN NIÑO CARRILLO ;CARRERA 33 # 28 - 126;;6346110;
Santander;BUCARAMANGA;6800101157;CLINICA CHICAMOCHA S.A;6800101157;01;CLINICA CHICAMOCHA SA;890209698;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;11;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;OSWALDO MATEUS MOSQUERA;Calle 40 # 27A - 22;planeacion@clinicachicamocha.com;6929991;
Santander;BUCARAMANGA;6800101157;CLINICA CHICAMOCHA S.A;6800101157;06;SEDE GONZALEZ VALENCIA;890209698;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;OSWALDO MATEUS MOSQUERA;AVENIDA GONZALEZ VALENCIA No 55B-10   ;planeacion@clinicachicamocha.com;6929991;
Santander;BUCARAMANGA;6800102901;SERVICLINICOS DROMEDICA S.A;6800102901;01;SERVICLINICOS DROMEDICA S.A.;900073081;4;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;GABRIEL CABEZA ESTEVEZ;CL 11# 27-48;calidadserviclinicos@hotmail.com;6345122;
Santander;BUCARAMANGA;6800103418;LOS COMUNEROS HOSPITAL UNIVERSITARIO DE BUCARAMANGA;6800103418;01;LOS COMUNEROS HOSPITAL UNIVERSITARIO DE BUCARAMANGA;900240018;6;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;30;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ERIKA JANNETH LONDOÑO URIBE;CARRERA 27 Nº 30-15;rosalinda.jerez@loscomuneroshub.com;6343536 Ext 1123;
Santander;BUCARAMANGA;6800104268;CLINICA DE URGENCIAS BUCARAMANGA S.A.S;6800104268;01;CLINICA DE URGENCIAS BUCARAMANGA S.A.S;900581702;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;19;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;OMAR CASTELLANOS CHALELA;CARRERA 33 Nº 53-27 ;cubsas@hotmail.com;6915439;
Santander;BUCARAMANGA;6889503050;COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR;6800103050;03;IPS CLÍNICA GESTIONARBIENESTAR;900101736;0;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;9;02;;;0;;Fecha corte REPS: May 22 2020  2:16PM;FABIO RENE RINCON NAVARRO;CALLE 35 NO. 24-28;presidencia@grupogestionar.com.co/lidercalidad01@grupogestionar.com.co;6917563;
Santander;FLORIDABLANCA;6827600289;FUNDACION CARDIOVASCULAR DE COLOMBIA;6827600289;01;FUNDACION CARDIOVASCULAR DE COLOMBIA - INSTITUTO CARDIOVASCULAR;890212568;0;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;26;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;OLGA LUCIA MORENO;CALLE 155 A # 23 58;olgamoreno@fcv.org;6399292 EXT 187;
Santander;FLORIDABLANCA;6827600632;VIVASALUD I.P.S S.A.S FLORIDABLANCA;6827600632;01;VIVASALUD IPS S.A.S FLORIDABLANCA;804011481;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;EMILCE MENDOZA ESTUPIÑAN;CARRERA 8 # 3 - 30 PISO 2;procesos@integrasaludnacional.com;6978380;
Santander;FLORIDABLANCA;6827601666;FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL;6827601666;01;FUNDACION OFTALMOLOGICA DE SDER FOSCAL;890205361;4;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;20;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JORGE RICARDO LEON FRANCO;Calle 155 A No. 23 - 09, Autopista a Floridablanca;;;
Santander;FLORIDABLANCA;6827604428;FUNDACION FOSUNAB;6827604428;01;FUNDACION FOSUNAB;900330752;0;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;40;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JORGE RICARDO LEON FRANCO;CALLE 158 No. 20-95 ;direccion.general@foscal.com.co/gestiondecalidad@foscal.com.co/ abogado.junior2@foscal.com.co;6797979;
Santander;PIEDECUESTA;6854701584;CLINICA PIEDECUESTA S.A.;6854701584;01;CLINICA PIEDECUESTA S.A.;800090749;4;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;IVAN DARIO ARENAS LANDAZABAL ;KR 10 6 61;gerencia.piedecuesta@gmail.com;976555360;
Santander;PIEDECUESTA;6854704947;FUNDACION CARDIOVASCULAR DE COLOMBIA ZONA FRANCA S.A.S;6854704947;01;HOSPITAL INTERNACIONAL DE COLOMBIA;900341526;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;35;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LINA MARCELA CHAPARRO GARCÍA;FINCA CASA LA LOMA KILOMETRO 7 VIA PIEDECUESTA FLORIDABLANCA VEREDA MENSULI;linachaparro@fcv.org;3153748872;
Santander;SOCORRO;6875500799;ESE HOSPITAL REGIONAL MANUELA BELTRAN;6875500799;01;HOSPITAL REGIONAL MANUELA BELTRAN SOCORRO;900190045;1;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;PABLO CACERES SERRANO;CRA 16 No. 9-53;hospitalhmbsocorro@gmail.com;7274000;
Santander;SOCORRO;6875504081;CORPO MEDICAL SAS;6875504081;01;UCI SAN GABRIEL;900381084;7;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS JULIO INFANTE RIOS;CARRERA 16 NO 9-53;corpomedicalsas@gmail.com;7274000 EXT 220;
Sucre;COROZAL;7021501361;UCI ADULTOS LAS MERCEDES DE COROZAL;7021501361;01;UCI ADULTOS LAS MERCEDES DE COROZAL;900415382;5;JURIDICO;3;Mixta;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LITYA DEL CARMEN ROMERO DE MARIA;CL 33 No 31 - 65 HOSPITAL REGIONAL DE COROZAL;ucilasmercedes@hotmail.com;2840170;
Sucre;COROZAL;7021501605;CLINICA SAN LUIS DE COROZAL S.A;7021501605;01;CLINICA SAN LUIS DE COROZAL S.A;900113613;5;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JORGE LUIS MENDOZA BARRIOS;CL 26 No 25 - 52;clinicasanluis.sa@gmail.com;2858327;
Sucre;SINCELEJO;7000100011;CLINICA SANTA MARIA SAS;7000100011;01;CLINICA SANTA MARIA SAS;800183943;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;23;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARIA EUGENIA  HERNANDEZ NAVARRO;CARRERA 22 No. 16A-47;csmltda@telecom.com;2812430;
Sucre;SINCELEJO;7000100066;HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E;7000100066;01;HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E;892280033;1;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;INES BERNARDA LOAIZA GUERRA;KR  14   16B  100;hrsincelejo@telecom.com.co;2823869;
Sucre;SINCELEJO;7000100163;CLÍNICA MEDICOSTA;7000100163;01;OFTALMOLOGOS ASOCIADOS DE LA COSTA S.A.S;823002800;0;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;9;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JOSE IGNACIO RESTOM MERLANO;CARRERA 25B  No. 25 -152;oftalmocosta@yahoo.com;3126692716;
Sucre;SINCELEJO;7000100365;CLINICA SALUD SOCIAL S.A.S;7000100365;01;CLINICA SALUD SOCIAL S.A.S;823002991;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;28;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NESTOR DAVID BAÑOS ARRIETA;CARRERA 16 No. 27A-74;clinicasaludsocial@outlook.com;2814389;
Sucre;SINCELEJO;7000100537;CLINICA LAS PEÑITAS S.A.S;7000100537;01;CLINICA LAS PEÑITAS SEDE HOSPITALARIA;892200273;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUIS ALBERTO NAVARRO BARRIOS;CARRERA 25 No. 23-26;auditoriaclipe2@gmail.com;2714136-2714137-2761321;
Sucre;SINCELEJO;7000100801;FUNDACION CLINICA INTEGRAL SINCELEJO;7000100801;01;FUNDACION CLINICA INTEGRAL SINCELEJO;900073857;2;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ANTONIO JOSE JALLER DUMAR;CALLE 20 No. 23 - 29;cintegrals@yahoo.es;2749248;
Sucre;SINCELEJO;7000101045;SOCIEDAD CARDIOVASCULAR DEL CARIBE COLOMBIANO S.A.S;7000101045;01;SOCIEDAD CARDIOVASCULAR DEL CARIBE COLOMBIANO S.A.S;900112364;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;23;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUIS EDUARDO MENDOZA ARGUELLO;KR 22 No. 14 - 45, PISO 3;;2823970;
Sucre;SINCELEJO;7000101378;FUNDACION MARIA REINA;7000101378;01;FUNDACION MARIA REINA;900513306;5;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JUDITH DEL CARMEN SARMIENTO AGUILERA;CL 27 No 18 - 50;info@fundacionmariareina.com;2823211;
Sucre;SINCELEJO;7000101513;CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S;7000101513;01;CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S;830510991;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;20;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;GUILLERMO JOSÉ RUIZ VERGARA;CALLE 38 N° 52-249;calidad@laconcepcion.org;2806901;
Sucre;SINCELEJO;7000101733;IPS VIDA PLENA S.A.S;7000101733;01;IPS VIDA PLENA S.A.S;806016920;5;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Elga Ehrhardt Gutierrez;CALLE 19 NO 22 - 41;tatianacentanaro@gmail.com;3003915221;
Tolima;CHAPARRAL;7341101861;MEINTEGRAL S.A.S;7316801861;02;MEINTEGRAL CHAPARRAL;900181419;2;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;EMANUEL AZNAOGI GASCA MANRIQUE;CL 11 CON CR 9 HOSPITAL SAN JUAN BAUTISTA 1er Piso;juridico.meintegral@gmail.com;2463572 - 2463209;
Tolima;ESPINAL;7326802209;CRITICAL CARE GROUP IPS;7326802209;01;CRITICAL CARE GROUP IPS;900454409;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;14;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIME GUTIERREZ SERRANO;Calle 4 No. 6 - 29 ;utcriticalcaregroup@gmail.com;2484111;
Tolima;HONDA;7334901262;MEDICINA INTENSIVA DEL TOLIMA S.A.;7334901262;01;Medicina Intensiva del Tolima;809011517;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;11;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Ivan Guillermo Giraldo Sanchez;calle 9 No 22a-193;gerencia@ucihonda.com.co;2517771 - 2511666;
Tolima;IBAGUÉ;7300100826;CLINICA ASOTRAUMA SAS;7300100826;01;CLINICA ASOTRAUMA S.A.S.;800209891;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARTIN ALFONSO BOTERO CAÑON;CRA 4D  #32-34;gerencia@asotrauma.com.co;5153000;
Tolima;IBAGUÉ;7300100909;AVIDANTI SAS;7300100909;01;CLINICA AVIDANTI IBAGUÉ;800185449;9;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;16;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MONICA BRIGITTE MOSOS PATIÑO;Avda 19  Kra 13 Vía Calambeo; clinicaavidantiibague@avidanti.com;2756030;
Tolima;IBAGUÉ;7300100944;CLINICA IBAGUE S.A;7300100944;01;CLINICA  IBAGUE S.A.;800036400;0;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;13;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ALFONSO EDUARDO MONROY CABRA;CRA 5  #12-15;;;
Tolima;IBAGUÉ;7300100966;MEDICADIZ S.A.S;7300100966;04;MEDICADIZ S.A.S;800254132;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;04;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUZ STELLA PERILLA MARQUEZ;CARRERA 12 SUR # 93-21;gerencia@medicadiz.com.co;2650573-3164574369;
Tolima;IBAGUÉ;7300101047;HOSPITAL FEDERICO LLERAS ACOSTA E.S.E.;7300101047;01;HOSPITAL FEDERICO LLERAS ACOSTA E.S.E.;890706833;9;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;43;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUIS EDUARDO GONZÁLEZ;CALLE 33  #4A-50;subgerencia.cientifica@hflleras.gov.co;2739805;
